CN,PLT_CN,PREV_SBP_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,SUBP,SUBP_STATUS_CD,POINT_NONSAMPLE_REASN_CD,MICRCOND,SUBPCOND,MACRCOND,CONDLIST,SLOPE,ASPECT,WATERDEP,P2A_GRM_FLG,CREATED_DATE,MODIFIED_DATE,CYCLE,SUBCYCLE,ROOT_DIS_SEV_CD_PNWRS,NF_SUBP_STATUS_CD,NF_SUBP_NONSAMPLE_REASN_CD,P2VEG_SUBP_STATUS_CD,P2VEG_SUBP_NONSAMPLE_REASN_CD,INVASIVE_SUBP_STATUS_CD,INVASIVE_NONSAMPLE_REASN_CD,CROWN_CLOSURE_ME_NERS,GROUND_TRAN_PTS_BARE_RMRS,GROUND_TRAN_PTS_CRYP_RMRS,GROUND_TRAN_PTS_DEV_RMRS,GROUND_TRAN_PTS_LICHEN_RMRS,GROUND_TRAN_PTS_LITTER_RMRS,GROUND_TRAN_PTS_MOSS_RMRS,GROUND_TRAN_PTS_NOTSAMP_RMRS,GROUND_TRAN_PTS_OTHER_RMRS,GROUND_TRAN_PTS_PEIS_RMRS,GROUND_TRAN_PTS_ROAD_RMRS,GROUND_TRAN_PTS_ROCK_RMRS,GROUND_TRAN_PTS_TRIS_RMRS,GROUND_TRAN_PTS_VEG_RMRS,GROUND_TRAN_PTS_WATER_RMRS,GROUND_TRAN_PTS_WOOD_RMRS,PREV_STATUSCD_RMRS,ROOTSEVCD_RMRS
1268326730290487,719910110290487,,2021,44,1,7,194,1,2,,1,1,,1000,,,,,2022-11-04 16:07:28,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326731290487,719910110290487,,2021,44,1,7,194,2,2,,1,1,,1000,,,,,2022-11-04 16:07:28,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326732290487,719910110290487,,2021,44,1,7,194,3,2,,1,1,,1000,,,,,2022-11-04 16:07:28,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326733290487,719910110290487,,2021,44,1,7,194,4,2,,1,1,,1000,,,,,2022-11-04 16:07:28,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326045290487,719910074290487,,2021,44,1,7,218,1,1,,1,1,,1000,0,0,0.3,,2022-11-04 16:07:24,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326046290487,719910074290487,,2021,44,1,7,218,2,1,,1,1,,1000,0,0,0.3,,2022-11-04 16:07:24,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326047290487,719910074290487,,2021,44,1,7,218,3,1,,1,1,,1000,0,0,0.2,,2022-11-04 16:07:24,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326048290487,719910074290487,,2021,44,1,7,218,4,2,,2,2,,2000,,,,,2022-11-04 16:07:24,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326994290487,719910107290487,,2021,44,1,7,244,1,2,,1,1,,1000,,,,,2022-11-04 16:07:28,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326995290487,719910107290487,,2021,44,1,7,244,2,2,,1,1,,1000,,,,,2022-11-04 16:07:28,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326996290487,719910107290487,,2021,44,1,7,244,3,2,,1,1,,1000,,,,,2022-11-04 16:07:28,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326997290487,719910107290487,,2021,44,1,7,244,4,2,,1,1,,1000,,,,,2022-11-04 16:07:28,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326079290487,719910077290487,,2021,44,1,7,254,1,3,2,1,1,,1000,,,,,2022-11-04 16:07:26,2022-11-16 10:49:23,8,3,,,,2,10,3,10,,,,,,,,,,,,,,,,,,
1268326080290487,719910077290487,,2021,44,1,7,254,2,3,2,1,1,,1000,,,,,2022-11-04 16:07:26,2022-11-16 10:49:23,8,3,,,,2,10,3,10,,,,,,,,,,,,,,,,,,
1268326081290487,719910077290487,,2021,44,1,7,254,3,3,2,1,1,,1000,,,,,2022-11-04 16:07:26,2022-11-16 10:49:23,8,3,,,,2,10,3,10,,,,,,,,,,,,,,,,,,
1268326082290487,719910077290487,,2021,44,1,7,254,4,3,2,1,1,,1000,,,,,2022-11-04 16:07:26,2022-11-16 10:49:23,8,3,,,,2,10,3,10,,,,,,,,,,,,,,,,,,
1268326149290487,719910078290487,,2021,44,1,7,276,1,3,2,1,1,,1000,,,,,2022-11-04 16:07:27,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326150290487,719910078290487,,2021,44,1,7,276,2,3,2,1,1,,1000,,,,,2022-11-04 16:07:27,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326151290487,719910078290487,,2021,44,1,7,276,3,3,2,1,1,,1000,,,,,2022-11-04 16:07:27,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326152290487,719910078290487,,2021,44,1,7,276,4,3,2,1,1,,1000,,,,,2022-11-04 16:07:27,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326984290487,719910099290487,,2021,44,1,7,280,1,2,,1,1,,1000,,,,,2022-11-04 16:07:25,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326985290487,719910099290487,,2021,44,1,7,280,2,2,,1,1,,1000,,,,,2022-11-04 16:07:25,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326986290487,719910099290487,,2021,44,1,7,280,3,2,,1,1,,1000,,,,,2022-11-04 16:07:25,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326987290487,719910099290487,,2021,44,1,7,280,4,2,,1,1,,1000,,,,,2022-11-04 16:07:25,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326609290487,719910105290487,,2021,44,1,7,283,1,2,,1,1,,1000,,,,,2022-11-04 16:07:26,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326610290487,719910105290487,,2021,44,1,7,283,2,2,,1,1,,1000,,,,,2022-11-04 16:07:26,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326611290487,719910105290487,,2021,44,1,7,283,3,2,,1,1,,1000,,,,,2022-11-04 16:07:26,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326612290487,719910105290487,,2021,44,1,7,283,4,1,,2,2,,2100,0,0,0.5,,2022-11-04 16:07:26,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326694290487,719910109290487,,2021,44,1,7,288,1,3,2,1,1,,1000,,,,,2022-11-04 16:07:25,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326695290487,719910109290487,,2021,44,1,7,288,2,3,2,1,1,,1000,,,,,2022-11-04 16:07:25,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326696290487,719910109290487,,2021,44,1,7,288,3,3,2,1,1,,1000,,,,,2022-11-04 16:07:25,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326697290487,719910109290487,,2021,44,1,7,288,4,3,2,1,1,,1000,,,,,2022-11-04 16:07:25,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326560290487,719910103290487,,2021,44,1,9,4,1,3,2,1,1,,1000,,,,,2022-11-04 16:07:25,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326561290487,719910103290487,,2021,44,1,9,4,2,3,2,1,1,,1000,,,,,2022-11-04 16:07:25,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326562290487,719910103290487,,2021,44,1,9,4,3,3,2,1,1,,1000,,,,,2022-11-04 16:07:25,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326563290487,719910103290487,,2021,44,1,9,4,4,3,2,1,1,,1000,,,,,2022-11-04 16:07:25,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326989290487,719910100290487,,2021,44,1,9,13,1,2,,1,1,,1000,,,,,2022-11-04 16:07:25,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326990290487,719910100290487,,2021,44,1,9,13,2,2,,1,1,,1000,,,,,2022-11-04 16:07:25,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326991290487,719910100290487,,2021,44,1,9,13,3,2,,1,1,,1000,,,,,2022-11-04 16:07:25,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326992290487,719910100290487,,2021,44,1,9,13,4,2,,1,1,,1000,,,,,2022-11-04 16:07:25,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326400290487,719910089290487,,2021,44,1,9,31,1,2,,1,1,,1000,,,,,2022-11-04 16:07:26,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326401290487,719910089290487,,2021,44,1,9,31,2,2,,1,1,,1000,,,,,2022-11-04 16:07:26,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326402290487,719910089290487,,2021,44,1,9,31,3,1,,2,2,,2000,12,159,0.0,,2022-11-04 16:07:26,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326403290487,719910089290487,,2021,44,1,9,31,4,1,,1,1,,2100,12,218,0.0,,2022-11-04 16:07:26,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326417290487,719910093290487,,2021,44,1,9,40,1,1,,1,1,,1000,5,130,0.3,,2022-11-04 16:07:26,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326418290487,719910093290487,,2021,44,1,9,40,2,3,2,2,2,,2000,,,,,2022-11-04 16:07:26,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326419290487,719910093290487,,2021,44,1,9,40,3,1,,1,1,,1000,8,130,0.3,,2022-11-04 16:07:26,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326420290487,719910093290487,,2021,44,1,9,40,4,1,,1,1,,1000,8,89,0.3,,2022-11-04 16:07:26,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326789290487,719910112290487,,2021,44,1,9,48,1,3,2,1,1,,1000,,,,,2022-11-04 16:07:28,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326790290487,719910112290487,,2021,44,1,9,48,2,3,2,1,1,,1000,,,,,2022-11-04 16:07:28,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326791290487,719910112290487,,2021,44,1,9,48,3,3,2,1,1,,1000,,,,,2022-11-04 16:07:28,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326792290487,719910112290487,,2021,44,1,9,48,4,3,2,1,1,,1000,,,,,2022-11-04 16:07:28,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326927290487,719910090290487,,2021,44,1,9,98,1,2,,1,1,,1000,,,,,2022-11-04 16:07:27,2022-11-16 10:49:23,8,3,,,,1,,2,,,,,,,,,,,,,,,,,,,
1268326928290487,719910090290487,,2021,44,1,9,98,2,2,,1,1,,1000,,,,,2022-11-04 16:07:27,2022-11-16 10:49:23,8,3,,,,1,,2,,,,,,,,,,,,,,,,,,,
1268326929290487,719910090290487,,2021,44,1,9,98,3,2,,1,1,,1000,,,,,2022-11-04 16:07:27,2022-11-16 10:49:23,8,3,,,,1,,2,,,,,,,,,,,,,,,,,,,
1268326930290487,719910090290487,,2021,44,1,9,98,4,2,,1,1,,1000,,,,,2022-11-04 16:07:27,2022-11-16 10:49:23,8,3,,,,1,,2,,,,,,,,,,,,,,,,,,,
1268326974290487,719910097290487,,2021,44,1,9,106,1,2,,1,1,,1000,,,,,2022-11-04 16:07:26,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326975290487,719910097290487,,2021,44,1,9,106,2,2,,1,1,,1000,,,,,2022-11-04 16:07:26,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326976290487,719910097290487,,2021,44,1,9,106,3,2,,1,1,,1000,,,,,2022-11-04 16:07:26,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326977290487,719910097290487,,2021,44,1,9,106,4,2,,1,1,,1000,,,,,2022-11-04 16:07:26,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326487290487,719910101290487,,2021,44,1,9,115,1,1,,1,1,,1000,19,233,0.0,,2022-11-04 16:07:26,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326488290487,719910101290487,,2021,44,1,9,115,2,1,,2,2,,2100,0,0,0.0,,2022-11-04 16:07:26,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326489290487,719910101290487,,2021,44,1,9,115,3,1,,1,1,,1000,0,0,0.0,,2022-11-04 16:07:26,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326490290487,719910101290487,,2021,44,1,9,115,4,1,,1,1,,1000,0,0,0.0,,2022-11-04 16:07:26,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326954290487,719910092290487,,2021,44,1,9,122,1,2,,1,1,,1000,,,,,2022-11-04 16:07:26,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326955290487,719910092290487,,2021,44,1,9,122,2,2,,1,1,,1000,,,,,2022-11-04 16:07:26,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326956290487,719910092290487,,2021,44,1,9,122,3,2,,1,1,,1000,,,,,2022-11-04 16:07:26,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326957290487,719910092290487,,2021,44,1,9,122,4,2,,1,1,,1000,,,,,2022-11-04 16:07:26,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268327004290487,719910113290487,,2021,44,1,9,133,1,2,,1,1,,1000,,,,,2022-11-04 16:07:28,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268327005290487,719910113290487,,2021,44,1,9,133,2,2,,1,1,,1000,,,,,2022-11-04 16:07:28,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268327006290487,719910113290487,,2021,44,1,9,133,3,2,,1,1,,1000,,,,,2022-11-04 16:07:28,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268327007290487,719910113290487,,2021,44,1,9,133,4,2,,1,1,,1000,,,,,2022-11-04 16:07:28,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326511290487,719910102290487,,2021,44,1,9,181,1,1,,1,1,,1000,18,250,0.3,,2022-11-04 16:07:26,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326512290487,719910102290487,,2021,44,1,9,181,2,1,,1,1,,1000,10,72,0.3,,2022-11-04 16:07:26,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326513290487,719910102290487,,2021,44,1,9,181,3,1,,1,1,,1000,6,300,0.3,,2022-11-04 16:07:26,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326514290487,719910102290487,,2021,44,1,9,181,4,1,,1,1,,1200,6,270,0.3,,2022-11-04 16:07:26,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326601290487,719910104290487,,2021,44,1,9,205,1,3,3,1,1,,1000,,,,,2022-11-04 16:07:27,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326238290487,719910087290487,,2021,44,1,9,240,1,3,2,1,1,,1000,,,,,2022-11-04 16:07:26,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326602290487,719910104290487,,2021,44,1,9,205,2,3,3,1,1,,1000,,,,,2022-11-04 16:07:27,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326603290487,719910104290487,,2021,44,1,9,205,3,3,3,1,1,,1000,,,,,2022-11-04 16:07:27,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326604290487,719910104290487,,2021,44,1,9,205,4,3,3,1,1,,1000,,,,,2022-11-04 16:07:27,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326239290487,719910087290487,,2021,44,1,9,240,2,3,2,1,1,,1000,,,,,2022-11-04 16:07:26,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326240290487,719910087290487,,2021,44,1,9,240,3,3,2,1,1,,1000,,,,,2022-11-04 16:07:26,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326241290487,719910087290487,,2021,44,1,9,240,4,3,2,1,1,,1000,,,,,2022-11-04 16:07:26,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326922290487,719910086290487,,2021,44,1,9,320,1,2,,1,1,,1000,,,,,2022-11-04 16:07:25,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326923290487,719910086290487,,2021,44,1,9,320,2,2,,1,1,,1000,,,,,2022-11-04 16:07:25,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326924290487,719910086290487,,2021,44,1,9,320,3,2,,1,1,,1000,,,,,2022-11-04 16:07:25,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268326925290487,719910086290487,,2021,44,1,9,320,4,2,,1,1,,1000,,,,,2022-11-04 16:07:25,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268327009290487,719910114290487,,2021,44,1,9,350,1,2,,1,1,,1000,,,,,2022-11-04 16:07:26,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268327010290487,719910114290487,,2021,44,1,9,350,2,2,,1,1,,1000,,,,,2022-11-04 16:07:26,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268327011290487,719910114290487,,2021,44,1,9,350,3,2,,1,1,,1000,,,,,2022-11-04 16:07:26,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268327012290487,719910114290487,,2021,44,1,9,350,4,2,,1,1,,1000,,,,,2022-11-04 16:07:26,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268327014290487,719910116290487,,2021,44,1,9,14873,1,2,,1,1,,1000,,,,,2022-11-04 16:07:28,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268327015290487,719910116290487,,2021,44,1,9,14873,2,2,,1,1,,1000,,,,,2022-11-04 16:07:28,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268327016290487,719910116290487,,2021,44,1,9,14873,3,2,,1,1,,1000,,,,,2022-11-04 16:07:28,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1268327017290487,719910116290487,,2021,44,1,9,14873,4,2,,1,1,,1000,,,,,2022-11-04 16:07:28,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
1415133315290487,815129906290487,,2022,44,1,3,19,1,2,,1,1,,1000,,,,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133316290487,815129906290487,,2022,44,1,3,19,2,2,,1,1,,1000,,,,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133317290487,815129906290487,,2022,44,1,3,19,3,2,,1,1,,1000,,,,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133318290487,815129906290487,,2022,44,1,3,19,4,2,,1,1,,1000,,,,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132832290487,815129922290487,,2022,44,1,3,74,1,1,,1,1,,1000,4,0,0.0,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132833290487,815129922290487,,2022,44,1,3,74,2,3,2,2,2,,2000,,,,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132834290487,815129922290487,,2022,44,1,3,74,3,1,,1,1,,1000,4,0,0.0,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132835290487,815129922290487,,2022,44,1,3,74,4,2,,3,3,,3000,,,,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133137290487,815129932290487,,2022,44,1,3,211,1,1,,1,1,,1000,8,78,0.0,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133138290487,815129932290487,,2022,44,1,3,211,2,1,,1,1,,1000,6,105,0.0,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133139290487,815129932290487,,2022,44,1,3,211,3,1,,1,1,,1000,18,87,0.0,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133140290487,815129932290487,,2022,44,1,3,211,4,1,,1,1,,1000,8,85,0.0,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132682290487,815129918290487,,2022,44,1,3,242,1,1,,1,1,,1000,0,0,0.0,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132683290487,815129918290487,,2022,44,1,3,242,2,1,,1,1,,1000,12,183,0.0,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132684290487,815129918290487,,2022,44,1,3,242,3,1,,1,1,,1000,13,150,0.0,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132685290487,815129918290487,,2022,44,1,3,242,4,1,,1,1,,1000,22,303,0.0,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133310290487,815129905290487,,2022,44,1,3,301,1,2,,1,1,,1000,,,,,2023-08-28 14:17:21,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133311290487,815129905290487,,2022,44,1,3,301,2,2,,1,1,,1000,,,,,2023-08-28 14:17:21,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133312290487,815129905290487,,2022,44,1,3,301,3,2,,1,1,,1000,,,,,2023-08-28 14:17:21,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133313290487,815129905290487,,2022,44,1,3,301,4,2,,1,1,,1000,,,,,2023-08-28 14:17:21,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133350290487,815129935290487,,2022,44,1,3,323,1,2,,1,1,,1000,,,,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133351290487,815129935290487,,2022,44,1,3,323,2,2,,1,1,,1000,,,,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133352290487,815129935290487,,2022,44,1,3,323,3,2,,1,1,,1000,,,,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133353290487,815129935290487,,2022,44,1,3,323,4,2,,1,1,,1000,,,,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133267290487,815129904290487,,2022,44,1,3,335,1,2,,1,1,,1000,,,,,2023-08-28 14:17:20,2023-08-30 11:29:49,8,4,,,,1,,2,,,,,,,,,,,,,,,,,,,
1415133268290487,815129904290487,,2022,44,1,3,335,2,2,,1,1,,1000,,,,,2023-08-28 14:17:20,2023-08-30 11:29:49,8,4,,,,1,,2,,,,,,,,,,,,,,,,,,,
1415133269290487,815129904290487,,2022,44,1,3,335,3,2,,1,1,,1000,,,,,2023-08-28 14:17:20,2023-08-30 11:29:49,8,4,,,,1,,2,,,,,,,,,,,,,,,,,,,
1415133270290487,815129904290487,,2022,44,1,3,335,4,2,,1,1,,1000,,,,,2023-08-28 14:17:20,2023-08-30 11:29:49,8,4,,,,1,,2,,,,,,,,,,,,,,,,,,,
1415133335290487,815129921290487,,2022,44,1,5,150,1,2,,1,1,,1000,,,,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133336290487,815129921290487,,2022,44,1,5,150,2,2,,1,1,,1000,,,,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133337290487,815129921290487,,2022,44,1,5,150,3,2,,1,1,,1000,,,,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133338290487,815129921290487,,2022,44,1,5,150,4,2,,1,1,,1000,,,,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133345290487,815129934290487,,2022,44,1,5,324,1,2,,1,1,,1000,,,,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133346290487,815129934290487,,2022,44,1,5,324,2,2,,1,1,,1000,,,,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133347290487,815129934290487,,2022,44,1,5,324,3,2,,1,1,,1000,,,,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133348290487,815129934290487,,2022,44,1,5,324,4,2,,1,1,,1000,,,,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133330290487,815129916290487,,2022,44,1,5,336,1,2,,1,1,,1000,,,,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133331290487,815129916290487,,2022,44,1,5,336,2,2,,1,1,,1000,,,,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133332290487,815129916290487,,2022,44,1,5,336,3,2,,1,1,,1000,,,,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133322290487,815129907290487,,2022,44,1,5,348,3,2,,1,1,,1000,,,,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133333290487,815129916290487,,2022,44,1,5,336,4,2,,1,1,,1000,,,,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133320290487,815129907290487,,2022,44,1,5,348,1,2,,1,1,,1000,,,,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133321290487,815129907290487,,2022,44,1,5,348,2,2,,1,1,,1000,,,,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133323290487,815129907290487,,2022,44,1,5,348,4,2,,1,1,,1000,,,,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133240290487,815129938290487,,2022,44,1,5,6453,1,2,,1,1,,1000,,,,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133241290487,815129938290487,,2022,44,1,5,6453,2,2,,1,1,,1000,,,,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133242290487,815129938290487,,2022,44,1,5,6453,3,2,,1,1,,1000,,,,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415133243290487,815129938290487,,2022,44,1,5,6453,4,2,,1,1,,1000,,,,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132883290487,815129924290487,,2022,44,1,7,6,1,1,,1,1,,1000,10,332,0.2,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132884290487,815129924290487,,2022,44,1,7,6,2,1,,1,1,,1000,0,0,0.2,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132885290487,815129924290487,,2022,44,1,7,6,3,1,,1,1,,1000,28,130,0.2,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132886290487,815129924290487,,2022,44,1,7,6,4,1,,1,1,,1000,15,138,0.2,,2023-08-28 14:17:22,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132584290487,815129915290487,,2022,44,1,7,35,1,1,,1,1,,1000,31,66,0.2,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132585290487,815129915290487,,2022,44,1,7,35,2,1,,1,1,,1000,44,57,0.2,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
1415132586290487,815129915290487,,2022,44,1,7,35,3,1,,1,1,,1000,14,315,0.2,,2023-08-28 14:17:20,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,
