CN,PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,SUBP,CONDID,CREATED_DATE,MODIFIED_DATE,MICRCOND_PROP,SUBPCOND_PROP,MACRCOND_PROP,NONFR_INCL_PCT_SUBP,NONFR_INCL_PCT_MACRO,CYCLE,SUBCYCLE
1225966613290487,602592925126144,2020,44,1,3,261,1,1,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966615290487,602592925126144,2020,44,1,3,261,3,1,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966616290487,602592925126144,2020,44,1,3,261,4,1,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966890290487,602592943126144,2020,44,1,5,92,1,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966891290487,602592943126144,2020,44,1,5,92,2,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966892290487,602592943126144,2020,44,1,5,92,3,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966893290487,602592943126144,2020,44,1,5,92,4,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966678290487,602592919126144,2020,44,1,5,112,1,1,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966679290487,602592919126144,2020,44,1,5,112,2,1,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966680290487,602592919126144,2020,44,1,5,112,3,1,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966681290487,602592919126144,2020,44,1,5,112,4,1,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966882290487,602592941126144,2020,44,1,5,116,1,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966883290487,602592941126144,2020,44,1,5,116,2,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966884290487,602592941126144,2020,44,1,5,116,3,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966885290487,602592941126144,2020,44,1,5,116,4,2,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966886290487,602592942126144,2020,44,1,5,204,1,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966887290487,602592942126144,2020,44,1,5,204,2,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966888290487,602592942126144,2020,44,1,5,204,3,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966889290487,602592942126144,2020,44,1,5,204,4,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966859290487,602592920126144,2020,44,1,5,282,1,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966931290487,602592944126144,2020,44,1,5,321,1,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966860290487,602592920126144,2020,44,1,5,282,2,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966861290487,602592920126144,2020,44,1,5,282,3,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966862290487,602592920126144,2020,44,1,5,282,4,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966932290487,602592944126144,2020,44,1,5,321,2,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966933290487,602592944126144,2020,44,1,5,321,3,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966934290487,602592944126144,2020,44,1,5,321,4,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966863290487,602592921126144,2020,44,1,5,344,1,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966864290487,602592921126144,2020,44,1,5,344,2,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966865290487,602592921126144,2020,44,1,5,344,3,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966866290487,602592921126144,2020,44,1,5,344,4,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966911290487,602592938126144,2020,44,1,5,8503,1,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966912290487,602592938126144,2020,44,1,5,8503,2,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966913290487,602592938126144,2020,44,1,5,8503,3,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966914290487,602592938126144,2020,44,1,5,8503,4,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966855290487,602592953126144,2020,44,1,7,24,1,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966856290487,602592953126144,2020,44,1,7,24,2,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966857290487,602592953126144,2020,44,1,7,24,3,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966858290487,602592953126144,2020,44,1,7,24,4,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966609290487,602592924126144,2020,44,1,7,42,1,1,2022-07-15 12:06:35,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966610290487,602592924126144,2020,44,1,7,42,2,1,2022-07-15 12:06:35,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966611290487,602592924126144,2020,44,1,7,42,3,1,2022-07-15 12:06:35,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966612290487,602592924126144,2020,44,1,7,42,4,1,2022-07-15 12:06:35,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966674290487,602592957126144,2020,44,1,7,43,1,1,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966675290487,602592957126144,2020,44,1,7,43,2,1,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966676290487,602592957126144,2020,44,1,7,43,3,1,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966677290487,602592957126144,2020,44,1,7,43,4,1,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966935290487,602592950126144,2020,44,1,7,77,1,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966936290487,602592950126144,2020,44,1,7,77,2,2,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966937290487,602592950126144,2020,44,1,7,77,3,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966938290487,602592950126144,2020,44,1,7,77,4,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966668290487,602592949126144,2020,44,1,7,110,1,1,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966669290487,602592949126144,2020,44,1,7,110,2,1,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966670290487,602592949126144,2020,44,1,7,110,3,1,2022-07-15 12:06:36,2025-03-20 07:06:48,0.922438,0.641991,,,,8,2
1225966671290487,602592949126144,2020,44,1,7,110,3,2,2022-07-15 12:06:36,2025-03-20 07:06:48,0.077562,0.358009,,,,8,2
1225966672290487,602592949126144,2020,44,1,7,110,4,1,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,0.943316,,,,8,2
1225966673290487,602592949126144,2020,44,1,7,110,4,2,2022-07-15 12:06:36,2025-03-20 07:06:48,0.0,0.056684,,,,8,2
1225966586290487,602592956126144,2020,44,1,7,162,1,1,2022-07-15 12:06:32,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966587290487,602592956126144,2020,44,1,7,162,2,2,2022-07-15 12:06:32,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966588290487,602592956126144,2020,44,1,7,162,3,3,2022-07-15 12:06:32,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966589290487,602592956126144,2020,44,1,7,162,4,1,2022-07-15 12:06:32,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966691290487,602592932126144,2020,44,1,7,169,1,1,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966692290487,602592932126144,2020,44,1,7,169,2,1,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966693290487,602592932126144,2020,44,1,7,169,3,1,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966694290487,602592932126144,2020,44,1,7,169,4,1,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966630290487,602592930126144,2020,44,1,7,172,1,1,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966631290487,602592930126144,2020,44,1,7,172,2,2,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966632290487,602592930126144,2020,44,1,7,172,3,1,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966633290487,602592930126144,2020,44,1,7,172,4,1,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966664290487,602592935126144,2020,44,1,7,180,1,1,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966665290487,602592935126144,2020,44,1,7,180,2,1,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966666290487,602592935126144,2020,44,1,7,180,3,1,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966667290487,602592935126144,2020,44,1,7,180,4,1,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966915290487,602592945126144,2020,44,1,7,209,1,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966916290487,602592945126144,2020,44,1,7,209,2,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966917290487,602592945126144,2020,44,1,7,209,3,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966918290487,602592945126144,2020,44,1,7,209,4,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966626290487,602592951126144,2020,44,1,7,229,1,1,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966627290487,602592951126144,2020,44,1,7,229,2,1,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966628290487,602592951126144,2020,44,1,7,229,3,1,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966629290487,602592951126144,2020,44,1,7,229,4,1,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966686290487,602592931126144,2020,44,1,7,306,1,1,2022-07-15 12:06:36,2025-03-20 07:06:48,0.60999,0.53884,,,,8,2
1225966687290487,602592931126144,2020,44,1,7,306,1,2,2022-07-15 12:06:36,2025-03-20 07:06:48,0.39001,0.46116,,,,8,2
1225966688290487,602592931126144,2020,44,1,7,306,2,2,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966689290487,602592931126144,2020,44,1,7,306,3,2,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966690290487,602592931126144,2020,44,1,7,306,4,2,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966622290487,602592933126144,2020,44,1,7,311,1,1,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966623290487,602592933126144,2020,44,1,7,311,2,1,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966624290487,602592933126144,2020,44,1,7,311,3,1,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966625290487,602592933126144,2020,44,1,7,311,4,1,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966876290487,602592940126144,2020,44,1,7,1302,1,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966877290487,602592940126144,2020,44,1,7,1302,2,1,2022-07-15 12:06:37,2025-03-20 07:06:48,0.145022,0.668082,,,,8,2
1225966878290487,602592940126144,2020,44,1,7,1302,2,2,2022-07-15 12:06:37,2025-03-20 07:06:48,0.854978,0.331918,,,,8,2
1225966879290487,602592940126144,2020,44,1,7,1302,3,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,0.972534,,,,8,2
1225966880290487,602592940126144,2020,44,1,7,1302,3,2,2022-07-15 12:06:37,2025-03-20 07:06:48,0.0,0.027466,,,,8,2
1225966881290487,602592940126144,2020,44,1,7,1302,4,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966906290487,602592929126144,2020,44,1,9,51,1,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966907290487,602592929126144,2020,44,1,9,51,2,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966908290487,602592929126144,2020,44,1,9,51,3,1,2022-07-15 12:06:37,2025-03-20 07:06:48,0.0,0.248458,,,,8,2
1225966909290487,602592929126144,2020,44,1,9,51,3,2,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,0.751542,,,,8,2
1225966910290487,602592929126144,2020,44,1,9,51,4,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966682290487,602592928126144,2020,44,1,9,54,1,1,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966683290487,602592928126144,2020,44,1,9,54,2,1,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966684290487,602592928126144,2020,44,1,9,54,3,1,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966685290487,602592928126144,2020,44,1,9,54,4,1,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966617290487,602592926126144,2020,44,1,9,117,1,1,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966618290487,602592926126144,2020,44,1,9,117,2,1,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966619290487,602592926126144,2020,44,1,9,117,3,1,2022-07-15 12:06:36,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966620290487,602592926126144,2020,44,1,9,117,4,1,2022-07-15 12:06:36,2025-03-20 07:06:48,0.878959,0.455628,,,,8,2
1225966621290487,602592926126144,2020,44,1,9,117,4,2,2022-07-15 12:06:36,2025-03-20 07:06:48,0.121041,0.544372,,,,8,2
1225966599290487,602592947126144,2020,44,1,9,149,1,1,2022-07-15 12:06:35,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966600290487,602592947126144,2020,44,1,9,149,2,1,2022-07-15 12:06:35,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966601290487,602592947126144,2020,44,1,9,149,3,1,2022-07-15 12:06:35,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966602290487,602592947126144,2020,44,1,9,149,4,1,2022-07-15 12:06:35,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966897290487,602592948126144,2020,44,1,9,203,4,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966894290487,602592948126144,2020,44,1,9,203,1,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966895290487,602592948126144,2020,44,1,9,203,2,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966896290487,602592948126144,2020,44,1,9,203,3,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966919290487,602592955126144,2020,44,1,9,262,1,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966920290487,602592955126144,2020,44,1,9,262,2,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966921290487,602592955126144,2020,44,1,9,262,3,2,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966922290487,602592955126144,2020,44,1,9,262,4,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966595290487,602592946126144,2020,44,1,9,292,1,1,2022-07-15 12:06:35,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966596290487,602592946126144,2020,44,1,9,292,2,1,2022-07-15 12:06:35,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966597290487,602592946126144,2020,44,1,9,292,3,2,2022-07-15 12:06:35,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966598290487,602592946126144,2020,44,1,9,292,4,1,2022-07-15 12:06:35,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966939290487,602592954126144,2020,44,1,9,307,1,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966940290487,602592954126144,2020,44,1,9,307,2,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966941290487,602592954126144,2020,44,1,9,307,3,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966942290487,602592954126144,2020,44,1,9,307,4,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966923290487,602592937126144,2020,44,1,9,308,1,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966924290487,602592937126144,2020,44,1,9,308,2,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966925290487,602592937126144,2020,44,1,9,308,3,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966926290487,602592937126144,2020,44,1,9,308,4,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966927290487,602592939126144,2020,44,1,9,14705,1,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966928290487,602592939126144,2020,44,1,9,14705,2,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966929290487,602592939126144,2020,44,1,9,14705,3,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1225966930290487,602592939126144,2020,44,1,9,14705,4,1,2022-07-15 12:06:37,2025-03-20 07:06:48,1.0,1.0,,,,8,2
1268327086290487,719910108290487,2021,44,1,1,155,1,1,2022-11-04 16:07:25,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327087290487,719910108290487,2021,44,1,1,155,2,1,2022-11-04 16:07:25,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327088290487,719910108290487,2021,44,1,1,155,3,1,2022-11-04 16:07:25,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327089290487,719910108290487,2021,44,1,1,155,4,1,2022-11-04 16:07:25,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327073290487,719910075290487,2021,44,1,1,326,1,1,2022-11-04 16:07:25,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327074290487,719910075290487,2021,44,1,1,326,2,1,2022-11-04 16:07:25,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327075290487,719910075290487,2021,44,1,1,326,3,1,2022-11-04 16:07:25,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327076290487,719910075290487,2021,44,1,1,326,4,1,2022-11-04 16:07:25,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327141290487,719910106290487,2021,44,1,3,52,1,1,2022-11-04 16:07:26,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327142290487,719910106290487,2021,44,1,3,52,2,1,2022-11-04 16:07:26,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327143290487,719910106290487,2021,44,1,3,52,3,1,2022-11-04 16:07:26,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327144290487,719910106290487,2021,44,1,3,52,4,2,2022-11-04 16:07:26,2025-03-20 07:08:18,1.0,0.878959,,,,8,3
1268327145290487,719910106290487,2021,44,1,3,52,4,3,2022-11-04 16:07:26,2025-03-20 07:08:18,0.0,0.121041,,,,8,3
1268327201290487,719910076290487,2021,44,1,3,55,1,1,2022-11-04 16:07:26,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327202290487,719910076290487,2021,44,1,3,55,2,1,2022-11-04 16:07:26,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327203290487,719910076290487,2021,44,1,3,55,3,1,2022-11-04 16:07:26,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327204290487,719910076290487,2021,44,1,3,55,4,1,2022-11-04 16:07:26,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327094290487,719910082290487,2021,44,1,3,129,1,1,2022-11-04 16:07:25,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327095290487,719910082290487,2021,44,1,3,129,2,1,2022-11-04 16:07:25,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327096290487,719910082290487,2021,44,1,3,129,3,1,2022-11-04 16:07:25,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327097290487,719910082290487,2021,44,1,3,129,4,1,2022-11-04 16:07:25,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327217290487,719910088290487,2021,44,1,3,135,1,1,2022-11-04 16:07:27,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327218290487,719910088290487,2021,44,1,3,135,2,1,2022-11-04 16:07:27,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327219290487,719910088290487,2021,44,1,3,135,3,1,2022-11-04 16:07:27,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327220290487,719910088290487,2021,44,1,3,135,4,1,2022-11-04 16:07:27,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327082290487,719910098290487,2021,44,1,3,152,1,1,2022-11-04 16:07:25,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327083290487,719910098290487,2021,44,1,3,152,2,1,2022-11-04 16:07:25,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327084290487,719910098290487,2021,44,1,3,152,3,1,2022-11-04 16:07:25,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327085290487,719910098290487,2021,44,1,3,152,4,1,2022-11-04 16:07:25,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327160290487,719910115290487,2021,44,1,3,4550,1,1,2022-11-04 16:07:26,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327161290487,719910115290487,2021,44,1,3,4550,2,1,2022-11-04 16:07:26,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327162290487,719910115290487,2021,44,1,3,4550,3,2,2022-11-04 16:07:26,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327163290487,719910115290487,2021,44,1,3,4550,4,1,2022-11-04 16:07:26,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327118290487,719910083290487,2021,44,1,5,130,1,1,2022-11-04 16:07:25,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327119290487,719910083290487,2021,44,1,5,130,2,2,2022-11-04 16:07:25,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327120290487,719910083290487,2021,44,1,5,130,3,1,2022-11-04 16:07:25,2025-03-20 07:08:18,0.044888,0.400819,,,,8,3
1268327121290487,719910083290487,2021,44,1,5,130,3,2,2022-11-04 16:07:25,2025-03-20 07:08:18,0.955112,0.599181,,,,8,3
1268327122290487,719910083290487,2021,44,1,5,130,4,2,2022-11-04 16:07:25,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327102290487,719910096290487,2021,44,1,5,257,1,1,2022-11-04 16:07:25,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327103290487,719910096290487,2021,44,1,5,257,2,1,2022-11-04 16:07:25,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327104290487,719910096290487,2021,44,1,5,257,3,1,2022-11-04 16:07:25,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327105290487,719910096290487,2021,44,1,5,257,4,1,2022-11-04 16:07:25,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327180290487,719910085290487,2021,44,1,5,302,1,1,2022-11-04 16:07:26,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327181290487,719910085290487,2021,44,1,5,302,2,1,2022-11-04 16:07:26,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327182290487,719910085290487,2021,44,1,5,302,3,1,2022-11-04 16:07:26,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327183290487,719910085290487,2021,44,1,5,302,4,1,2022-11-04 16:07:26,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327127290487,719910095290487,2021,44,1,5,315,1,1,2022-11-04 16:07:26,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327128290487,719910095290487,2021,44,1,5,315,2,1,2022-11-04 16:07:26,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327129290487,719910095290487,2021,44,1,5,315,3,1,2022-11-04 16:07:26,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327130290487,719910095290487,2021,44,1,5,315,4,1,2022-11-04 16:07:26,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327172290487,719910091290487,2021,44,1,5,334,1,1,2022-11-04 16:07:26,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327173290487,719910091290487,2021,44,1,5,334,2,1,2022-11-04 16:07:26,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327174290487,719910091290487,2021,44,1,5,334,3,1,2022-11-04 16:07:26,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327175290487,719910091290487,2021,44,1,5,334,4,1,2022-11-04 16:07:26,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327374290487,719910094290487,2021,44,1,5,346,1,1,2022-11-04 16:07:28,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327375290487,719910094290487,2021,44,1,5,346,2,1,2022-11-04 16:07:28,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327376290487,719910094290487,2021,44,1,5,346,3,1,2022-11-04 16:07:28,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327377290487,719910094290487,2021,44,1,5,346,4,1,2022-11-04 16:07:28,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327213290487,719910084290487,2021,44,1,5,355,1,1,2022-11-04 16:07:27,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327214290487,719910084290487,2021,44,1,5,355,2,1,2022-11-04 16:07:27,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327215290487,719910084290487,2021,44,1,5,355,3,1,2022-11-04 16:07:27,2025-03-20 07:08:18,1.0,1.0,,,,8,3
1268327216290487,719910084290487,2021,44,1,5,355,4,1,2022-11-04 16:07:27,2025-03-20 07:08:18,1.0,1.0,,,,8,3
